"copies","kind","duration","popularity"
50,"jccd",4599,478
50,"jccd",839,478
50,"jccd",1414,734
50,"jccd",166,734
50,"jccd",0,734
50,"jccd",1226,734
50,"jccd",578,734
50,"jccd",769,211
50,"jccd",769,263
50,"jccd",2,263
50,"jccd",287,263
50,"jccd",358,263
50,"jccd",96,263
50,"jccd",1509,651
50,"jccd",840,651
50,"jccd",893,651
50,"jccd",769,277
50,"jccd",385,277
50,"jccd",769,343
50,"jccd",NULL,343
50,"jccd",503,343
50,"jccd",1027,273
50,"jccd",NULL,273
50,"jccd",510,273
50,"jccd",1011,273
50,"jccd",69,273
50,"jccd",525,478
50,"jccd",239,478
50,"jccd",650,478
50,"jccd",0,478
50,"jccd",477,172
50,"jccd",NULL,172
50,"jccd",4072,447
50,"jccd",318,447
50,"jccd",12431,447
50,"jccd",8895,472
50,"jccd",NULL,472
50,"jccd",599,472
50,"jccd",1485,26
50,"jccd",115,26
50,"jccd",NULL,26
50,"jccd",1485,125
50,"jccd",NULL,125
50,"jccd",1485,235
50,"jccd",543,2749
50,"jccd",959,2749
50,"jccd",840,2749
50,"jccd",1200,245
50,"jccd",502,245
50,"jccd",NULL,245
50,"jccd",857,245
50,"jccd",503,195
50,"jccd",506,195
50,"jccd",816,195
50,"jccd",1415,195
50,"jccd",481,93
50,"jccd",0,93
50,"jccd",2490,93
50,"jccd",334,386
50,"jccd",NULL,386
50,"jccd",691,386
50,"jccd",1033,386
50,"jccd",499,386
50,"jccd",1510,386
50,"jccd",75,386
50,"jccd",211,386
50,"jccd",312,386
50,"jccd",503,460
50,"jccd",NULL,460
50,"jccd",48,460
50,"jccd",456,460
50,"jccd",623,460
50,"jccd",503,466
50,"jccd",168,466
50,"jccd",2210,170
50,"jccd",NULL,170
50,"jccd",1243,170
50,"jccd",552,407
50,"jccd",215,407
50,"jccd",NULL,407
50,"jccd",675,407
50,"jccd",864,407
50,"jccd",1177,407
50,"jccd",12401,468
50,"jccd",NULL,468
50,"jccd",0,468
50,"jccd",786,94
50,"jccd",288,94
50,"jccd",724,94
50,"jccd",240,94
50,"jccd",484,380
50,"jccd",647,380
50,"jccd",836,380
50,"jccd",3042,380
50,"jccd",NULL,380
50,"jccd",285,112
50,"jccd",NULL,112
50,"jccd",531,112
50,"jccd",572,112
50,"jccd",0,112
50,"jccd",1342,112
50,"jccd",285,237
50,"jccd",NULL,237
50,"jccd",285,244
50,"jccd",554,244
50,"jccd",NULL,244
50,"jccd",766,244
50,"jccd",285,505
50,"jccd",459,505
50,"jccd",308,179
50,"jccd",148,150
50,"jccd",767,150
50,"jccd",148,234
50,"jccd",1011,234
50,"jccd",241,234
50,"jccd",0,234
50,"jccd",148,253
50,"jccd",0,253
50,"jccd",NULL,253
50,"jccd",315,142
50,"jccd",625,142
50,"jccd",0,142
50,"jccd",1702,338
50,"jccd",339,623
50,"jccd",747,623
50,"jccd",0,623
50,"jccd",670,156
50,"jccd",606,156
50,"jccd",839,156
50,"jccd",475,156
50,"jccd",0,156
50,"jccd",670,222
50,"jccd",NULL,222
50,"jccd",648,2749
50,"jccd",645,1915
50,"jccd",362,1915
50,"jccd",1820,1915
50,"jccd",1031,1915
50,"jccd",141,1915
50,"jccd",481,1915
50,"jccd",670,294
50,"jccd",670,43
50,"jccd",NULL,43
50,"jccd",599,104
50,"jccd",1348,104
50,"jccd",NULL,104
50,"jccd",935,104
50,"jccd",549,104
50,"jccd",1419,145
50,"jccd",625,145
50,"jccd",477,355
50,"jccd",NULL,355
50,"jccd",430,355
50,"jccd",503,355
50,"jccd",670,245
50,"jccd",931,245
50,"jccd",1106,130
50,"jccd",NULL,130
50,"jccd",483,239
50,"jccd",NULL,239
50,"jccd",120,271
50,"jccd",1155,336
50,"jccd",240,336
50,"jccd",NULL,336
50,"jccd",1541,336
50,"jccd",915,80
50,"jccd",6191,80
50,"jccd",915,411
50,"jccd",NULL,411
50,"jccd",458,411
50,"jccd",668,411
50,"jccd",575,411
50,"jccd",915,111
50,"jccd",NULL,111
50,"jccd",238,111
50,"jccd",0,111
50,"jccd",576,578
50,"jccd",NULL,578
50,"jccd",499,578
50,"jccd",915,82
50,"jccd",NULL,82
50,"jccd",576,219
50,"jccd",503,219
50,"jccd",259,219
50,"jccd",1794,56
50,"jccd",766,94
50,"jccd",1730,13
50,"jccd",915,126
50,"jccd",766,37
50,"jccd",NULL,37
50,"jccd",1244,332
50,"jccd",1084,332
50,"jccd",477,297
50,"jccd",788,297
50,"jccd",NULL,297
50,"jccd",168,297
50,"jccd",362,176
50,"jccd",669,176
50,"jccd",503,176
50,"jccd",821,248
50,"jccd",NULL,248
