"copies","kind","duration","popularity"
50,"acdvd",NULL,934
50,"acdvd",98,934
50,"acdvd",1345,934
50,"acdvd",47,934
50,"acdvd",237,891
50,"acdvd",163,891
50,"acdvd",746,510
50,"acdvd",626,510
50,"acdvd",NULL,510
50,"acdvd",476,510
50,"acdvd",95,510
50,"acdvd",272,510
50,"acdvd",327,510
50,"acdvd",524,510
50,"acdvd",523,510
50,"acdvd",883,510
50,"acdvd",120,510
50,"acdvd",527,3652
50,"acdvd",NULL,3652
50,"acdvd",191,3652
50,"acdvd",264,3652
50,"acdvd",360,3652
50,"acdvd",314,3652
50,"acdvd",44,3652
50,"acdvd",74,3652
50,"acdvd",50,3652
50,"acdvd",290,1945
50,"acdvd",NULL,1945
50,"acdvd",117,1945
50,"acdvd",624,1945
50,"acdvd",137,2071
50,"acdvd",NULL,2071
50,"acdvd",329,2071
50,"acdvd",453,1490
50,"acdvd",NULL,1490
50,"acdvd",1005,1490
50,"acdvd",185,1490
50,"acdvd",333,1490
50,"acdvd",792,440
50,"acdvd",NULL,440
50,"acdvd",166,440
50,"acdvd",317,440
50,"acdvd",216,440
50,"acdvd",333,440
50,"acdvd",318,5052
50,"acdvd",NULL,5052
50,"acdvd",28,5052
50,"acdvd",644,5052
50,"acdvd",0,5052
50,"acdvd",356,5052
50,"acdvd",355,1434
50,"acdvd",NULL,1434
50,"acdvd",186,1434
50,"acdvd",97,1434
50,"acdvd",71,1434
50,"acdvd",121,1434
50,"acdvd",640,365
50,"acdvd",284,365
50,"acdvd",NULL,365
50,"acdvd",596,792
50,"acdvd",NULL,792
50,"acdvd",143,792
50,"acdvd",100,792
50,"acdvd",431,792
50,"acdvd",0,792
50,"acdvd",208,792
50,"acdvd",835,592
50,"acdvd",577,592
50,"acdvd",NULL,592
50,"acdvd",478,592
50,"acdvd",97,592
50,"acdvd",739,592
50,"acdvd",145,2064
50,"acdvd",NULL,2064
50,"acdvd",0,2064
50,"acdvd",361,2064
50,"acdvd",448,2064
50,"acdvd",910,1366
50,"acdvd",NULL,1366
50,"acdvd",744,209
50,"acdvd",550,209
50,"acdvd",NULL,209
50,"acdvd",167,209
50,"acdvd",477,209
50,"acdvd",270,209
50,"acdvd",312,1296
50,"acdvd",NULL,1296
50,"acdvd",166,1296
50,"acdvd",862,1296
50,"acdvd",648,5405
50,"acdvd",216,5405
50,"acdvd",115,5405
50,"acdvd",207,5405
50,"acdvd",135,747
50,"acdvd",NULL,747
50,"acdvd",163,747
50,"acdvd",358,747
50,"acdvd",263,747
50,"acdvd",351,333
50,"acdvd",NULL,333
50,"acdvd",575,333
50,"acdvd",454,333
50,"acdvd",935,333
50,"acdvd",429,333
50,"acdvd",379,333
50,"acdvd",0,333
50,"acdvd",406,209
50,"acdvd",335,209
50,"acdvd",192,209
50,"acdvd",4126,209
50,"acdvd",574,3893
50,"acdvd",NULL,3893
50,"acdvd",240,3893
50,"acdvd",455,3893
50,"acdvd",0,4478
50,"acdvd",NULL,4478
50,"acdvd",499,2057
50,"acdvd",NULL,2057
50,"acdvd",118,2057
50,"acdvd",621,568
50,"acdvd",NULL,568
50,"acdvd",73,568
50,"acdvd",549,568
50,"acdvd",1344,545
50,"acdvd",362,545
50,"acdvd",NULL,545
50,"acdvd",473,545
50,"acdvd",595,545
50,"acdvd",167,545
50,"acdvd",860,1227
50,"acdvd",NULL,1227
50,"acdvd",494,1227
50,"acdvd",839,604
50,"acdvd",NULL,604
50,"acdvd",264,604
50,"acdvd",144,604
50,"acdvd",599,604
50,"acdvd",140,604
50,"acdvd",94,604
50,"acdvd",429,441
50,"acdvd",NULL,441
50,"acdvd",360,441
50,"acdvd",356,441
50,"acdvd",114,441
50,"acdvd",597,328
50,"acdvd",NULL,328
50,"acdvd",334,328
50,"acdvd",1398,328
50,"acdvd",357,181
50,"acdvd",NULL,181
50,"acdvd",172,181
